_id,median_max_forward,median_max_reverse,plc,time
632b7d2c233402ab79d147bf,-1,-1,4,2022-09-22T05:07:56.000Z
632b7d2d233402ab79d147c1,-1,-1,5,2022-09-22T05:07:57.000Z
632b7d2d233402ab79d147c3,-1,-1,7,2022-09-22T05:07:57.000Z
632b7d2e233402ab79d147c6,-1,-1,17,2022-09-22T05:07:58.000Z
632b7d2f233402ab79d147ca,-1,-1,8,2022-09-22T05:07:59.000Z
632b7d2f233402ab79d147cc,-1,-1,14,2022-09-22T05:07:59.000Z
632b7d30233402ab79d147cf,-1,-1,22,2022-09-22T05:08:00.000Z
632b7d30233402ab79d147d1,-1,-1,24,2022-09-22T05:08:00.000Z
632b7d30233402ab79d147d3,-1,-1,25,2022-09-22T05:08:00.000Z
632b7d31233402ab79d147d5,-1,-1,28,2022-09-22T05:08:00.000Z
632b7d32233402ab79d147da,-1,-1,37,2022-09-22T05:08:02.000Z
632b7d33233402ab79d147dc,-1,-1,38,2022-09-22T05:08:03.000Z
632b7d35233402ab79d147e1,-1,-1,45,2022-09-22T05:08:05.000Z
632b7d35233402ab79d147e3,-1,-1,46,2022-09-22T05:08:05.000Z
632b7d36233402ab79d147e7,-1,-1,50,2022-09-22T05:08:06.000Z
632b7d36233402ab79d147e9,-1,-1,51,2022-09-22T05:08:06.000Z
632b7d38233402ab79d147ed,-1,-1,56,2022-09-22T05:08:08.000Z
632b7d38233402ab79d147ef,-1,-1,57,2022-09-22T05:08:08.000Z
632b7d38233402ab79d147f1,2,178,59,2022-09-22T05:08:08.000Z
632b7d38233402ab79d147f3,212.8,0,60,2022-09-22T05:08:08.000Z
632b8b3c233402ab79d147f5,-1,-1,2,2022-09-22T06:07:56.000Z
632b8b3c233402ab79d147f7,-1,-1,4,2022-09-22T06:07:56.000Z
632b8b3d233402ab79d147f9,-1,-1,5,2022-09-22T06:07:57.000Z
632b8b3d233402ab79d147fb,-1,-1,7,2022-09-22T06:07:57.000Z
632b8b3e233402ab79d147fe,-1,-1,17,2022-09-22T06:07:58.000Z
632b8b3f233402ab79d14802,-1,-1,8,2022-09-22T06:07:59.000Z
632b8b3f233402ab79d14804,-1,-1,14,2022-09-22T06:07:59.000Z
632b8b40233402ab79d14807,-1,-1,22,2022-09-22T06:08:00.000Z
632b8b40233402ab79d14809,-1,-1,24,2022-09-22T06:08:00.000Z
632b8b40233402ab79d1480b,-1,-1,25,2022-09-22T06:08:00.000Z
632b8b41233402ab79d1480d,-1,-1,28,2022-09-22T06:08:01.000Z
632b8b43233402ab79d14812,-1,-1,37,2022-09-22T06:08:02.000Z
632b8b43233402ab79d14814,-1,-1,38,2022-09-22T06:08:03.000Z
632b8b45233402ab79d14819,-1,-1,45,2022-09-22T06:08:05.000Z
632b8b45233402ab79d1481b,-1,-1,46,2022-09-22T06:08:05.000Z
632b8b46233402ab79d1481f,-1,-1,50,2022-09-22T06:08:06.000Z
632b8b46233402ab79d14821,-1,-1,51,2022-09-22T06:08:06.000Z
632b8b48233402ab79d14825,-1,-1,56,2022-09-22T06:08:08.000Z
632b8b48233402ab79d14827,-1,-1,57,2022-09-22T06:08:08.000Z
632b8b48233402ab79d14829,2,178,59,2022-09-22T06:08:08.000Z
632b8b48233402ab79d1482b,212.8,0,60,2022-09-22T06:08:08.000Z
632b994c233402ab79d1482d,-1,-1,2,2022-09-22T07:07:56.000Z
632b994c233402ab79d1482f,-1,-1,4,2022-09-22T07:07:56.000Z
632b994d233402ab79d14831,-1,-1,5,2022-09-22T07:07:57.000Z
632b994d233402ab79d14833,-1,-1,7,2022-09-22T07:07:57.000Z
632b994e233402ab79d14836,-1,-1,17,2022-09-22T07:07:58.000Z
632b994f233402ab79d1483a,-1,-1,8,2022-09-22T07:07:59.000Z
632b994f233402ab79d1483c,-1,-1,14,2022-09-22T07:07:59.000Z
632b9950233402ab79d1483f,-1,-1,22,2022-09-22T07:08:00.000Z
632b9950233402ab79d14841,-1,-1,24,2022-09-22T07:08:00.000Z
632b9950233402ab79d14843,-1,-1,25,2022-09-22T07:08:00.000Z
632b9951233402ab79d14845,-1,-1,28,2022-09-22T07:08:01.000Z
632b9953233402ab79d1484a,-1,-1,37,2022-09-22T07:08:03.000Z
632b9953233402ab79d1484c,-1,-1,38,2022-09-22T07:08:03.000Z
632b9955233402ab79d14851,-1,-1,45,2022-09-22T07:08:05.000Z
632b9955233402ab79d14853,-1,-1,46,2022-09-22T07:08:05.000Z
632b9956233402ab79d14857,-1,-1,50,2022-09-22T07:08:06.000Z
632b9956233402ab79d14859,-1,-1,51,2022-09-22T07:08:06.000Z
632b9958233402ab79d1485d,-1,-1,56,2022-09-22T07:08:08.000Z
632b9958233402ab79d1485f,-1,-1,57,2022-09-22T07:08:08.000Z
632b9958233402ab79d14861,2,178,59,2022-09-22T07:08:08.000Z
632b9958233402ab79d14863,212.8,0,60,2022-09-22T07:08:08.000Z
632ba75c233402ab79d14865,-1,-1,2,2022-09-22T08:07:56.000Z
632ba75c233402ab79d14867,-1,-1,4,2022-09-22T08:07:56.000Z
632ba75d233402ab79d14869,-1,-1,5,2022-09-22T08:07:57.000Z
632ba75d233402ab79d1486b,-1,-1,7,2022-09-22T08:07:57.000Z
632ba75e233402ab79d1486e,-1,-1,17,2022-09-22T08:07:58.000Z
632ba75f233402ab79d14872,-1,-1,8,2022-09-22T08:07:59.000Z
632ba760233402ab79d14874,-1,-1,14,2022-09-22T08:07:59.000Z
632ba760233402ab79d14877,-1,-1,22,2022-09-22T08:08:00.000Z
632ba761233402ab79d14879,-1,-1,24,2022-09-22T08:08:01.000Z
632ba761233402ab79d1487b,-1,-1,25,2022-09-22T08:08:01.000Z
632ba761233402ab79d1487d,-1,-1,28,2022-09-22T08:08:01.000Z
632ba763233402ab79d14882,-1,-1,37,2022-09-22T08:08:03.000Z
632ba763233402ab79d14884,-1,-1,38,2022-09-22T08:08:03.000Z
632ba765233402ab79d14889,-1,-1,45,2022-09-22T08:08:05.000Z
632ba766233402ab79d1488b,-1,-1,46,2022-09-22T08:08:05.000Z
632ba767233402ab79d1488f,-1,-1,50,2022-09-22T08:08:07.000Z
632ba767233402ab79d14891,-1,-1,51,2022-09-22T08:08:07.000Z
632ba769233402ab79d14895,-1,-1,56,2022-09-22T08:08:08.000Z
632ba769233402ab79d14897,-1,-1,57,2022-09-22T08:08:09.000Z
632ba769233402ab79d14899,2,178,59,2022-09-22T08:08:09.000Z
632ba769233402ab79d1489b,212.8,0,60,2022-09-22T08:08:09.000Z
632bb56c233402ab79d1489d,-1,-1,2,2022-09-22T09:07:56.000Z
632bb56c233402ab79d1489f,-1,-1,4,2022-09-22T09:07:56.000Z
632bb56d233402ab79d148a1,-1,-1,5,2022-09-22T09:07:57.000Z
632bb56d233402ab79d148a3,-1,-1,7,2022-09-22T09:07:57.000Z
632bb56e233402ab79d148a6,-1,-1,17,2022-09-22T09:07:58.000Z
632bb570233402ab79d148aa,-1,-1,8,2022-09-22T09:08:00.000Z
632bb570233402ab79d148ac,-1,-1,14,2022-09-22T09:08:00.000Z
632bb571233402ab79d148af,-1,-1,22,2022-09-22T09:08:01.000Z
632bb571233402ab79d148b1,-1,-1,24,2022-09-22T09:08:01.000Z
632bb571233402ab79d148b3,-1,-1,25,2022-09-22T09:08:01.000Z
632bb572233402ab79d148b5,-1,-1,28,2022-09-22T09:08:02.000Z
632bb574233402ab79d148ba,-1,-1,37,2022-09-22T09:08:04.000Z
632bb574233402ab79d148bc,-1,-1,38,2022-09-22T09:08:04.000Z
632bb577233402ab79d148c1,-1,-1,45,2022-09-22T09:08:06.000Z
632bb577233402ab79d148c3,-1,-1,46,2022-09-22T09:08:07.000Z
632bb578233402ab79d148c7,-1,-1,50,2022-09-22T09:08:08.000Z
632bb578233402ab79d148c9,-1,-1,51,2022-09-22T09:08:08.000Z
632bb57a233402ab79d148cd,-1,-1,56,2022-09-22T09:08:10.000Z
632bb57a233402ab79d148cf,-1,-1,57,2022-09-22T09:08:10.000Z
632bb57a233402ab79d148d1,2,178,59,2022-09-22T09:08:10.000Z
632bb57b233402ab79d148d3,212.8,0,60,2022-09-22T09:08:11.000Z
632bc37c233402ab79d148d5,-1,-1,2,2022-09-22T10:07:56.000Z
632bc37c233402ab79d148d7,-1,-1,4,2022-09-22T10:07:56.000Z
632bc37d233402ab79d148d9,-1,-1,5,2022-09-22T10:07:57.000Z
632bc37d233402ab79d148db,-1,-1,7,2022-09-22T10:07:57.000Z
632bc37e233402ab79d148de,-1,-1,17,2022-09-22T10:07:58.000Z
632bc37f233402ab79d148e2,-1,-1,8,2022-09-22T10:07:59.000Z
632bc37f233402ab79d148e4,-1,-1,14,2022-09-22T10:07:59.000Z
632bc380233402ab79d148e7,-1,-1,22,2022-09-22T10:08:00.000Z
632bc380233402ab79d148e9,-1,-1,24,2022-09-22T10:08:00.000Z
632bc380233402ab79d148eb,-1,-1,25,2022-09-22T10:08:00.000Z
632bc381233402ab79d148ed,-1,-1,28,2022-09-22T10:08:01.000Z
632bc383233402ab79d148f2,-1,-1,37,2022-09-22T10:08:03.000Z
632bc383233402ab79d148f4,-1,-1,38,2022-09-22T10:08:03.000Z
632bc385233402ab79d148f9,-1,-1,45,2022-09-22T10:08:05.000Z
632bc385233402ab79d148fb,-1,-1,46,2022-09-22T10:08:05.000Z
632bc386233402ab79d148ff,-1,-1,50,2022-09-22T10:08:06.000Z
632bc387233402ab79d14901,-1,-1,51,2022-09-22T10:08:07.000Z
632bc388233402ab79d14905,-1,-1,56,2022-09-22T10:08:08.000Z
632bc388233402ab79d14907,-1,-1,57,2022-09-22T10:08:08.000Z
632bc388233402ab79d14909,2,178,59,2022-09-22T10:08:08.000Z
632bc389233402ab79d1490b,212.8,0,60,2022-09-22T10:08:08.000Z
632bd18c233402ab79d1490d,-1,-1,2,2022-09-22T11:07:56.000Z
632bd18c233402ab79d1490f,-1,-1,4,2022-09-22T11:07:56.000Z
632bd18d233402ab79d14911,-1,-1,5,2022-09-22T11:07:57.000Z
632bd18d233402ab79d14913,-1,-1,7,2022-09-22T11:07:57.000Z
632bd18e233402ab79d14916,-1,-1,17,2022-09-22T11:07:58.000Z
632bd190233402ab79d1491a,-1,-1,8,2022-09-22T11:08:00.000Z
632bd190233402ab79d1491c,-1,-1,14,2022-09-22T11:08:00.000Z
632bd191233402ab79d1491f,-1,-1,22,2022-09-22T11:08:01.000Z
632bd191233402ab79d14921,-1,-1,24,2022-09-22T11:08:01.000Z
632bd192233402ab79d14923,-1,-1,25,2022-09-22T11:08:01.000Z
632bd192233402ab79d14925,-1,-1,28,2022-09-22T11:08:02.000Z
632bd194233402ab79d1492a,-1,-1,37,2022-09-22T11:08:04.000Z
632bd195233402ab79d1492c,-1,-1,38,2022-09-22T11:08:05.000Z
632bd197233402ab79d14931,-1,-1,45,2022-09-22T11:08:07.000Z
632bd197233402ab79d14933,-1,-1,46,2022-09-22T11:08:07.000Z
632bd199233402ab79d14937,-1,-1,50,2022-09-22T11:08:09.000Z
632bd199233402ab79d14939,-1,-1,51,2022-09-22T11:08:09.000Z
632bd19b233402ab79d1493d,-1,-1,56,2022-09-22T11:08:11.000Z
632bd19b233402ab79d1493f,-1,-1,57,2022-09-22T11:08:11.000Z
632bd19b233402ab79d14941,2,178,59,2022-09-22T11:08:11.000Z
632bd19b233402ab79d14943,212.8,0,60,2022-09-22T11:08:11.000Z
632bdf9c233402ab79d14945,-1,-1,2,2022-09-22T12:07:56.000Z
632bdf9c233402ab79d14947,-1,-1,4,2022-09-22T12:07:56.000Z
632bdf9d233402ab79d14949,-1,-1,5,2022-09-22T12:07:57.000Z
632bdf9d233402ab79d1494b,-1,-1,7,2022-09-22T12:07:57.000Z
632bdf9e233402ab79d1494e,-1,-1,17,2022-09-22T12:07:58.000Z
632bdf9f233402ab79d14952,-1,-1,8,2022-09-22T12:07:59.000Z
632bdf9f233402ab79d14954,-1,-1,14,2022-09-22T12:07:59.000Z
632bdfa0233402ab79d14957,-1,-1,22,2022-09-22T12:08:00.000Z
632bdfa0233402ab79d14959,-1,-1,24,2022-09-22T12:08:00.000Z
632bdfa0233402ab79d1495b,-1,-1,25,2022-09-22T12:08:00.000Z
632bdfa0233402ab79d1495d,-1,-1,28,2022-09-22T12:08:00.000Z
632bdfa2233402ab79d14962,-1,-1,37,2022-09-22T12:08:02.000Z
632bdfa3233402ab79d14964,-1,-1,38,2022-09-22T12:08:03.000Z
632bdfa5233402ab79d14969,-1,-1,45,2022-09-22T12:08:05.000Z
632bdfa5233402ab79d1496b,-1,-1,46,2022-09-22T12:08:05.000Z
632bdfa6233402ab79d1496f,-1,-1,50,2022-09-22T12:08:06.000Z
632bdfa6233402ab79d14971,-1,-1,51,2022-09-22T12:08:06.000Z
632bdfa8233402ab79d14975,-1,-1,56,2022-09-22T12:08:08.000Z
632bdfa8233402ab79d14977,-1,-1,57,2022-09-22T12:08:08.000Z
632bdfa8233402ab79d14979,2,178,59,2022-09-22T12:08:08.000Z
632bdfa8233402ab79d1497b,212.8,0,60,2022-09-22T12:08:08.000Z
632bedac233402ab79d1497d,-1,-1,2,2022-09-22T13:07:56.000Z
632bedac233402ab79d1497f,-1,-1,4,2022-09-22T13:07:56.000Z
632bedad233402ab79d14981,-1,-1,5,2022-09-22T13:07:57.000Z
632bedad233402ab79d14983,-1,-1,7,2022-09-22T13:07:57.000Z
632bedae233402ab79d14986,-1,-1,17,2022-09-22T13:07:58.000Z
632bedaf233402ab79d1498a,-1,-1,8,2022-09-22T13:07:59.000Z
632bedaf233402ab79d1498c,-1,-1,14,2022-09-22T13:07:59.000Z
632bedb0233402ab79d1498f,-1,-1,22,2022-09-22T13:08:00.000Z
632bedb0233402ab79d14991,-1,-1,24,2022-09-22T13:08:00.000Z
632bedb0233402ab79d14993,-1,-1,25,2022-09-22T13:08:00.000Z
632bedb0233402ab79d14995,-1,-1,28,2022-09-22T13:08:00.000Z
632bedb2233402ab79d1499a,-1,-1,37,2022-09-22T13:08:02.000Z
632bedb3233402ab79d1499c,-1,-1,38,2022-09-22T13:08:03.000Z
632bedb5233402ab79d149a1,-1,-1,45,2022-09-22T13:08:05.000Z
632bedb5233402ab79d149a3,-1,-1,46,2022-09-22T13:08:05.000Z
632bedb6233402ab79d149a7,-1,-1,50,2022-09-22T13:08:06.000Z
632bedb6233402ab79d149a9,-1,-1,51,2022-09-22T13:08:06.000Z
632bedb8233402ab79d149ad,-1,-1,56,2022-09-22T13:08:07.000Z
632bedb8233402ab79d149af,-1,-1,57,2022-09-22T13:08:08.000Z
632bedb8233402ab79d149b1,2,178,59,2022-09-22T13:08:08.000Z
632bedb8233402ab79d149b3,212.8,0,60,2022-09-22T13:08:08.000Z
632bfbbc233402ab79d149b5,-1,-1,2,2022-09-22T14:07:56.000Z
632bfbbc233402ab79d149b7,-1,-1,4,2022-09-22T14:07:56.000Z
632bfbbd233402ab79d149b9,-1,-1,5,2022-09-22T14:07:57.000Z
632bfbbd233402ab79d149bb,-1,-1,7,2022-09-22T14:07:57.000Z
632bfbbe233402ab79d149be,-1,-1,17,2022-09-22T14:07:58.000Z
632bfbbf233402ab79d149c2,-1,-1,8,2022-09-22T14:07:59.000Z
632bfbc0233402ab79d149c4,-1,-1,14,2022-09-22T14:07:59.000Z
632bfbc0233402ab79d149c7,-1,-1,22,2022-09-22T14:08:00.000Z
632bfbc0233402ab79d149c9,-1,-1,24,2022-09-22T14:08:00.000Z
632bfbc1233402ab79d149cb,-1,-1,25,2022-09-22T14:08:01.000Z
632bfbc1233402ab79d149cd,-1,-1,28,2022-09-22T14:08:01.000Z
632bfbc3233402ab79d149d2,-1,-1,37,2022-09-22T14:08:03.000Z
632bfbc3233402ab79d149d4,-1,-1,38,2022-09-22T14:08:03.000Z
632bfbc5233402ab79d149d9,-1,-1,45,2022-09-22T14:08:05.000Z
632bfbc5233402ab79d149db,-1,-1,46,2022-09-22T14:08:05.000Z
632bfbc7233402ab79d149df,-1,-1,50,2022-09-22T14:08:07.000Z
632bfbc7233402ab79d149e1,-1,-1,51,2022-09-22T14:08:07.000Z
632bfbc8233402ab79d149e5,-1,-1,56,2022-09-22T14:08:08.000Z
632bfbc9233402ab79d149e7,-1,-1,57,2022-09-22T14:08:08.000Z
632bfbc9233402ab79d149e9,2,178,59,2022-09-22T14:08:09.000Z
632bfbc9233402ab79d149eb,212.8,0,60,2022-09-22T14:08:09.000Z
632c09cc233402ab79d149ed,-1,-1,2,2022-09-22T15:07:56.000Z
632c09cc233402ab79d149ef,-1,-1,4,2022-09-22T15:07:56.000Z
632c09cd233402ab79d149f1,-1,-1,5,2022-09-22T15:07:57.000Z
632c09cd233402ab79d149f3,-1,-1,7,2022-09-22T15:07:57.000Z
632c09ce233402ab79d149f6,-1,-1,17,2022-09-22T15:07:58.000Z
632c09cf233402ab79d149fa,-1,-1,8,2022-09-22T15:07:59.000Z
632c09cf233402ab79d149fc,-1,-1,14,2022-09-22T15:07:59.000Z
632c09d0233402ab79d149ff,-1,-1,22,2022-09-22T15:08:00.000Z
632c09d0233402ab79d14a01,-1,-1,24,2022-09-22T15:08:00.000Z
632c09d0233402ab79d14a03,-1,-1,25,2022-09-22T15:08:00.000Z
632c09d0233402ab79d14a05,-1,-1,28,2022-09-22T15:08:00.000Z
632c09d3233402ab79d14a0a,-1,-1,37,2022-09-22T15:08:02.000Z
632c09d3233402ab79d14a0c,-1,-1,38,2022-09-22T15:08:03.000Z
632c09d5233402ab79d14a11,-1,-1,45,2022-09-22T15:08:05.000Z
632c09d5233402ab79d14a13,-1,-1,46,2022-09-22T15:08:05.000Z
632c09d6233402ab79d14a17,-1,-1,50,2022-09-22T15:08:06.000Z
632c09d6233402ab79d14a19,-1,-1,51,2022-09-22T15:08:06.000Z
632c09d8233402ab79d14a1d,-1,-1,56,2022-09-22T15:08:08.000Z
632c09d8233402ab79d14a1f,-1,-1,57,2022-09-22T15:08:08.000Z
632c09d8233402ab79d14a21,2,178,59,2022-09-22T15:08:08.000Z
632c09d8233402ab79d14a23,212.8,0,60,2022-09-22T15:08:08.000Z
632c17dc233402ab79d14a25,-1,-1,2,2022-09-22T16:07:56.000Z
632c17dc233402ab79d14a27,-1,-1,4,2022-09-22T16:07:56.000Z
632c17dd233402ab79d14a29,-1,-1,5,2022-09-22T16:07:57.000Z
632c17dd233402ab79d14a2b,-1,-1,7,2022-09-22T16:07:57.000Z
632c17de233402ab79d14a2e,-1,-1,17,2022-09-22T16:07:58.000Z
632c17df233402ab79d14a32,-1,-1,8,2022-09-22T16:07:59.000Z
632c17df233402ab79d14a34,-1,-1,14,2022-09-22T16:07:59.000Z
632c17e0233402ab79d14a37,-1,-1,22,2022-09-22T16:08:00.000Z
632c17e0233402ab79d14a39,-1,-1,24,2022-09-22T16:08:00.000Z
632c17e0233402ab79d14a3b,-1,-1,25,2022-09-22T16:08:00.000Z
632c17e0233402ab79d14a3d,-1,-1,28,2022-09-22T16:08:00.000Z
632c17e3233402ab79d14a42,-1,-1,37,2022-09-22T16:08:02.000Z
632c17e3233402ab79d14a44,-1,-1,38,2022-09-22T16:08:03.000Z
632c17e5233402ab79d14a49,-1,-1,45,2022-09-22T16:08:05.000Z
632c17e5233402ab79d14a4b,-1,-1,46,2022-09-22T16:08:05.000Z
632c17e6233402ab79d14a4f,-1,-1,50,2022-09-22T16:08:06.000Z
632c17e6233402ab79d14a51,-1,-1,51,2022-09-22T16:08:06.000Z
632c17e8233402ab79d14a55,-1,-1,56,2022-09-22T16:08:08.000Z
632c17e8233402ab79d14a57,-1,-1,57,2022-09-22T16:08:08.000Z
632c17e8233402ab79d14a59,2,178,59,2022-09-22T16:08:08.000Z
632c17e8233402ab79d14a5b,212.8,0,60,2022-09-22T16:08:08.000Z
632c25ec233402ab79d14a5d,-1,-1,2,2022-09-22T17:07:56.000Z
632c25ec233402ab79d14a5f,-1,-1,4,2022-09-22T17:07:56.000Z
632c25ed233402ab79d14a61,-1,-1,5,2022-09-22T17:07:57.000Z
632c25ed233402ab79d14a63,-1,-1,7,2022-09-22T17:07:57.000Z
632c25ee233402ab79d14a66,-1,-1,17,2022-09-22T17:07:58.000Z
632c25ef233402ab79d14a6a,-1,-1,8,2022-09-22T17:07:59.000Z
632c25ef233402ab79d14a6c,-1,-1,14,2022-09-22T17:07:59.000Z
632c25f0233402ab79d14a6f,-1,-1,22,2022-09-22T17:08:00.000Z
632c25f0233402ab79d14a71,-1,-1,24,2022-09-22T17:08:00.000Z
632c25f0233402ab79d14a73,-1,-1,25,2022-09-22T17:08:00.000Z
632c25f0233402ab79d14a75,-1,-1,28,2022-09-22T17:08:00.000Z
632c25f2233402ab79d14a7a,-1,-1,37,2022-09-22T17:08:02.000Z
632c25f3233402ab79d14a7c,-1,-1,38,2022-09-22T17:08:03.000Z
632c25f4233402ab79d14a81,-1,-1,45,2022-09-22T17:08:04.000Z
632c25f5233402ab79d14a83,-1,-1,46,2022-09-22T17:08:05.000Z
632c25f6233402ab79d14a87,-1,-1,50,2022-09-22T17:08:06.000Z
632c25f6233402ab79d14a89,-1,-1,51,2022-09-22T17:08:06.000Z
632c25f7233402ab79d14a8d,-1,-1,56,2022-09-22T17:08:07.000Z
632c25f8233402ab79d14a8f,-1,-1,57,2022-09-22T17:08:08.000Z
632c25f8233402ab79d14a91,2,178,59,2022-09-22T17:08:08.000Z
632c25f8233402ab79d14a93,212.8,0,60,2022-09-22T17:08:08.000Z
632c33fc233402ab79d14a95,-1,-1,2,2022-09-22T18:07:56.000Z
632c33fc233402ab79d14a97,-1,-1,4,2022-09-22T18:07:56.000Z
632c33fd233402ab79d14a99,-1,-1,5,2022-09-22T18:07:57.000Z
632c33fd233402ab79d14a9b,-1,-1,7,2022-09-22T18:07:57.000Z
632c33fe233402ab79d14a9e,-1,-1,17,2022-09-22T18:07:58.000Z
632c33ff233402ab79d14aa2,-1,-1,8,2022-09-22T18:07:59.000Z
632c33ff233402ab79d14aa4,-1,-1,14,2022-09-22T18:07:59.000Z
632c3400233402ab79d14aa7,-1,-1,22,2022-09-22T18:08:00.000Z
632c3400233402ab79d14aa9,-1,-1,24,2022-09-22T18:08:00.000Z
632c3400233402ab79d14aab,-1,-1,25,2022-09-22T18:08:00.000Z
632c3401233402ab79d14aad,-1,-1,28,2022-09-22T18:08:01.000Z
632c3403233402ab79d14ab2,-1,-1,37,2022-09-22T18:08:03.000Z
632c3403233402ab79d14ab4,-1,-1,38,2022-09-22T18:08:03.000Z
632c3405233402ab79d14ab9,-1,-1,45,2022-09-22T18:08:05.000Z
632c3405233402ab79d14abb,-1,-1,46,2022-09-22T18:08:05.000Z
632c3406233402ab79d14abf,-1,-1,50,2022-09-22T18:08:06.000Z
632c3407233402ab79d14ac1,-1,-1,51,2022-09-22T18:08:06.000Z
632c3408233402ab79d14ac5,-1,-1,56,2022-09-22T18:08:08.000Z
632c3408233402ab79d14ac7,-1,-1,57,2022-09-22T18:08:08.000Z
632c3408233402ab79d14ac9,2,178,59,2022-09-22T18:08:08.000Z
632c3408233402ab79d14acb,212.8,0,60,2022-09-22T18:08:08.000Z
632c420c233402ab79d14acd,-1,-1,2,2022-09-22T19:07:56.000Z
632c420c233402ab79d14acf,-1,-1,4,2022-09-22T19:07:56.000Z
632c420d233402ab79d14ad1,-1,-1,5,2022-09-22T19:07:57.000Z
632c420d233402ab79d14ad3,-1,-1,7,2022-09-22T19:07:57.000Z
632c420e233402ab79d14ad6,-1,-1,17,2022-09-22T19:07:58.000Z
632c420f233402ab79d14ada,-1,-1,8,2022-09-22T19:07:59.000Z
632c420f233402ab79d14adc,-1,-1,14,2022-09-22T19:07:59.000Z
632c4210233402ab79d14adf,-1,-1,22,2022-09-22T19:08:00.000Z
632c4210233402ab79d14ae1,-1,-1,24,2022-09-22T19:08:00.000Z
632c4210233402ab79d14ae3,-1,-1,25,2022-09-22T19:08:00.000Z
632c4211233402ab79d14ae5,-1,-1,28,2022-09-22T19:08:01.000Z
632c4213233402ab79d14aea,-1,-1,37,2022-09-22T19:08:03.000Z
632c4213233402ab79d14aec,-1,-1,38,2022-09-22T19:08:03.000Z
632c4215233402ab79d14af1,-1,-1,45,2022-09-22T19:08:05.000Z
632c4215233402ab79d14af3,-1,-1,46,2022-09-22T19:08:05.000Z
632c4216233402ab79d14af7,-1,-1,50,2022-09-22T19:08:06.000Z
632c4216233402ab79d14af9,-1,-1,51,2022-09-22T19:08:06.000Z
632c4218233402ab79d14afd,-1,-1,56,2022-09-22T19:08:08.000Z
632c4218233402ab79d14aff,-1,-1,57,2022-09-22T19:08:08.000Z
632c4218233402ab79d14b01,2,178,59,2022-09-22T19:08:08.000Z
632c4218233402ab79d14b03,212.8,0,60,2022-09-22T19:08:08.000Z
632c501c233402ab79d14b05,-1,-1,2,2022-09-22T20:07:56.000Z
632c501c233402ab79d14b07,-1,-1,4,2022-09-22T20:07:56.000Z
632c501d233402ab79d14b09,-1,-1,5,2022-09-22T20:07:57.000Z
632c501d233402ab79d14b0b,-1,-1,7,2022-09-22T20:07:57.000Z
632c501e233402ab79d14b0e,-1,-1,17,2022-09-22T20:07:58.000Z
632c501f233402ab79d14b12,-1,-1,8,2022-09-22T20:07:59.000Z
632c501f233402ab79d14b14,-1,-1,14,2022-09-22T20:07:59.000Z
632c5020233402ab79d14b17,-1,-1,22,2022-09-22T20:08:00.000Z
632c5020233402ab79d14b19,-1,-1,24,2022-09-22T20:08:00.000Z
632c5021233402ab79d14b1b,-1,-1,25,2022-09-22T20:08:00.000Z
632c5021233402ab79d14b1d,-1,-1,28,2022-09-22T20:08:01.000Z
632c5023233402ab79d14b22,-1,-1,37,2022-09-22T20:08:03.000Z
632c5023233402ab79d14b24,-1,-1,38,2022-09-22T20:08:03.000Z
632c5025233402ab79d14b29,-1,-1,45,2022-09-22T20:08:05.000Z
632c5025233402ab79d14b2b,-1,-1,46,2022-09-22T20:08:05.000Z
632c5026233402ab79d14b2f,-1,-1,50,2022-09-22T20:08:06.000Z
632c5027233402ab79d14b31,-1,-1,51,2022-09-22T20:08:07.000Z
632c5028233402ab79d14b35,-1,-1,56,2022-09-22T20:08:08.000Z
632c5028233402ab79d14b37,-1,-1,57,2022-09-22T20:08:08.000Z
632c5028233402ab79d14b39,2,178,59,2022-09-22T20:08:08.000Z
632c5029233402ab79d14b3b,212.8,0,60,2022-09-22T20:08:08.000Z
632c5e2c233402ab79d14b3d,-1,-1,2,2022-09-22T21:07:56.000Z
632c5e2c233402ab79d14b3f,-1,-1,4,2022-09-22T21:07:56.000Z
632c5e2d233402ab79d14b41,-1,-1,5,2022-09-22T21:07:57.000Z
632c5e2d233402ab79d14b43,-1,-1,7,2022-09-22T21:07:57.000Z
632c5e2e233402ab79d14b46,-1,-1,17,2022-09-22T21:07:58.000Z
632c5e2f233402ab79d14b4a,-1,-1,8,2022-09-22T21:07:59.000Z
632c5e2f233402ab79d14b4c,-1,-1,14,2022-09-22T21:07:59.000Z
632c5e30233402ab79d14b4f,-1,-1,22,2022-09-22T21:08:00.000Z
632c5e30233402ab79d14b51,-1,-1,24,2022-09-22T21:08:00.000Z
632c5e31233402ab79d14b53,-1,-1,25,2022-09-22T21:08:00.000Z
632c5e31233402ab79d14b55,-1,-1,28,2022-09-22T21:08:01.000Z
632c5e33233402ab79d14b5a,-1,-1,37,2022-09-22T21:08:03.000Z
632c5e33233402ab79d14b5c,-1,-1,38,2022-09-22T21:08:03.000Z
632c5e35233402ab79d14b61,-1,-1,45,2022-09-22T21:08:05.000Z
632c5e35233402ab79d14b63,-1,-1,46,2022-09-22T21:08:05.000Z
632c5e37233402ab79d14b67,-1,-1,50,2022-09-22T21:08:07.000Z
632c5e37233402ab79d14b69,-1,-1,51,2022-09-22T21:08:07.000Z
