,Unnamed: 0,time,Voltage.name,Voltage,Current,Temperature,Time,SOC,SOCBound
757,182671,2022-10-12 11:37:42,4组8号电池电压,3.382,-122.2,36.45,45420,0.31710972115280156,0.03435418179933733
758,182683,2022-10-12 11:38:42,4组8号电池电压,3.38,-121.9,36.55,45480,0.3240650640811806,0.03435375977914717
759,183108,2022-10-12 11:39:42,4组8号电池电压,3.379,-121.4,36.65,45540,0.3309822036334539,0.03434627801855318
760,183261,2022-10-12 11:40:42,4组8号电池电压,3.385,-121.9,36.5,45600,0.33788623039296645,0.03434433128400365
761,183436,2022-10-12 11:41:42,4组8号电池电压,3.385,-121.2,36.5,45660,0.34483089105448056,0.03434436881566142
762,183830,2022-10-12 11:42:42,4组8号电池电压,3.382,-121.8,36.5,45720,0.35171335727624836,0.03433900229580718
763,184076,2022-10-12 11:43:42,4组8号电池电压,3.382,-121.8,36.35,45780,0.35864297539244716,0.03433817364990638
764,184270,2022-10-12 11:44:42,4组8号电池电压,3.385,-121.5,36.3,45840,0.3655538808667572,0.03432960572217868
765,184438,2022-10-12 11:45:42,4组8号电池电压,3.385,-121.2,36.25,45900,0.3724590957605252,0.03432681135837652
766,184683,2022-10-12 11:46:42,4组8号电池电压,3.39,-121.6,36.65,45960,0.3793610472931551,0.034326676693407096
767,184913,2022-10-12 11:47:42,4组8号电池电压,3.385,-121.7,36.8,46020,0.38626675718189785,0.034319857477952825
768,185251,2022-10-12 11:48:42,4组8号电池电压,3.385,-121.2,38.1,46080,0.39319633337365056,0.03431846019726129
769,185406,2022-10-12 11:49:42,4组8号电池电压,3.389,-121.2,38.25,46140,0.40008510749675025,0.03430888011580938
770,185641,2022-10-12 11:50:42,4组8号电池电压,3.387,-121.8,38.35,46200,0.4069830068078302,0.03430476695855813
771,185949,2022-10-12 11:51:42,4组8号电池电压,3.39,-122.0,38.5,46260,0.41392854552984815,0.0343042718593484
772,186159,2022-10-12 11:52:42,4组8号电池电压,3.388,-122.0,38.55,46320,0.4208649595650406,0.034295969956376994
773,186397,2022-10-12 11:53:42,4组8号电池电压,3.39,-121.9,38.6,46380,0.4278159853018663,0.03429391533509849
774,186638,2022-10-12 11:54:42,4组8号电池电压,3.393,-121.6,38.65,46440,0.4347741379423183,0.03429394960740178
775,186835,2022-10-12 11:55:42,4组8号电池电压,3.393,-121.6,38.7,46500,0.44169624653418593,0.034288654987146554
776,187212,2022-10-12 11:56:42,4组8号电池电压,3.388,-121.2,38.85,46560,0.44862989014898236,0.03428784450151904
777,187340,2022-10-12 11:57:42,4组8号电池电压,3.391,-121.3,38.75,46620,0.45552478252359785,0.03428022821028368
778,187708,2022-10-12 11:58:42,4组8号电池电压,3.395,-121.0,38.9,46680,0.4624353976886989,0.03427698918172043
779,187870,2022-10-12 11:59:42,4组8号电池电压,3.39,-121.0,38.85,46740,0.469340973116292,0.03427691738410751
780,188024,2022-10-12 12:00:42,4组8号电池电压,3.395,-120.9,38.9,46800,0.4762286264921482,0.03427049261795309
781,188350,2022-10-12 12:01:42,4组8号电池电压,3.395,-121.0,38.85,46860,0.4831211447678849,0.03426893237743768
782,188673,2022-10-12 12:02:42,4组8号电池电压,3.398,-121.1,38.8,46920,0.49000630299437226,0.034259703605044614
783,188862,2022-10-12 12:03:42,4组8号电池电压,3.396,-121.5,38.75,46980,0.49690406741466714,0.0342556979480991
784,189059,2022-10-12 12:04:42,4组8号电池电压,3.396,-121.5,38.7,47040,0.503835329179638,0.03425531287064135
785,189405,2022-10-12 12:05:42,4组8号电池电压,3.401,-120.9,38.7,47100,0.5107528165812305,0.03424798452413759
786,189430,2022-10-12 12:06:42,4组8号电池电压,3.401,-121.6,38.6,47160,0.5176442677128824,0.03424572302233594
787,189740,2022-10-12 12:07:42,4组8号电池电压,3.4,-121.5,38.65,47220,0.5245838859433537,0.03424567272343111
788,189916,2022-10-12 12:08:42,4组8号电池电压,3.403,-120.9,38.5,47280,0.5315054712196415,0.034240770112898646
789,190357,2022-10-12 12:09:42,4组8号电池电压,3.403,-120.6,38.5,47340,0.5384004040986562,0.03423981179268865
790,190542,2022-10-12 12:10:42,4组8号电池电压,3.401,-121.4,38.4,47400,0.5452625982223455,0.0342290937057723
791,190795,2022-10-12 12:11:42,4组8号电池电压,3.405,-121.3,38.45,47460,0.5521815014207475,0.03422599569291316
792,190897,2022-10-12 12:12:42,4组8号电池电压,3.404,-121.4,38.45,47520,0.5591016939720976,0.03422570176546979
793,191158,2022-10-12 12:13:42,4组8号电池电压,3.413,-121.0,38.4,47580,0.5660201527104981,0.034219303478908836
794,191383,2022-10-12 12:14:42,4组8号电池电压,3.411,-120.5,38.4,47640,0.5729198149303986,0.03421721888215445
795,191733,2022-10-12 12:15:42,4组8号电池电压,3.405,-120.7,38.4,47700,0.579796280975826,0.0342172080819271
796,191886,2022-10-12 12:16:42,4组8号电池电压,3.409,-121.3,38.45,47760,0.5866744948694588,0.03421242963952961
797,192231,2022-10-12 12:17:42,4组8号电池电压,3.406,-121.0,38.55,47820,0.5935926870096311,0.03421147021916861
798,192489,2022-10-12 12:18:42,4组8号电池电压,3.408,-120.3,38.7,47880,0.6004852340333788,0.03420429606985994
799,192752,2022-10-12 12:19:42,4组8号电池电压,3.413,-120.4,38.6,47940,0.6073434611349721,0.03420022613609041
800,192887,2022-10-12 12:20:42,4组8号电池电压,3.41,-120.8,38.55,48000,0.6142098714007893,0.034198826092395405
801,193225,2022-10-12 12:21:42,4组8号电池电压,3.41,-120.7,38.6,48060,0.6210846226520363,0.034186146775370935
802,193295,2022-10-12 12:22:42,4组8号电池电压,3.414,-121.1,38.55,48120,0.6279571870325483,0.03417682526490249
803,193675,2022-10-12 12:23:42,4组8号电池电压,3.407,-120.6,38.7,48180,0.6348548249243635,0.034173024977651574
804,193971,2022-10-12 12:24:42,4组8号电池电压,3.415,-120.2,38.75,48240,0.6417101945267069,0.03415554155058364
805,194143,2022-10-12 12:25:42,4组8号电池电压,3.414,-120.7,38.8,48300,0.6485559184517138,0.0341510287278672
806,194257,2022-10-12 12:26:42,4组8号电池电压,3.413,-121.0,38.8,48360,0.6554229944193047,0.03414321050538568
807,194515,2022-10-12 12:27:42,4组8号电池电压,3.415,-120.7,38.8,48420,0.662315227192474,0.03413967459562346
808,194783,2022-10-12 12:28:42,4组8号电池电压,3.417,-120.1,38.95,48480,0.6691995234331564,0.03413894470144936
809,195192,2022-10-12 12:29:42,4组8号电池电压,3.418,-120.9,39.0,48540,0.6760394663711377,0.03413450065808357
810,195240,2022-10-12 12:30:42,4组8号电池电压,3.416,-120.0,39.0,48600,0.6829340767749409,0.034133540452854716
811,195585,2022-10-12 12:31:42,4组8号电池电压,3.419,-120.3,38.9,48660,0.6897839728931157,0.03413352425791228
812,195797,2022-10-12 12:32:42,4组8号电池电压,3.415,-120.5,38.75,48720,0.6966347470235785,0.034129720577930116
813,196032,2022-10-12 12:33:42,4组8号电池电压,3.415,-120.8,38.6,48780,0.7035061081397805,0.03412901091762234
814,196260,2022-10-12 12:34:42,4组8号电池电压,3.418,-120.2,38.55,48840,0.7103793199733305,0.034121693015762594
815,196537,2022-10-12 12:35:42,4组8号电池电压,3.415,-120.1,38.5,48900,0.717226494788904,0.034119159415219875
816,196692,2022-10-12 12:36:42,4组8号电池电压,3.418,-120.8,38.4,48960,0.724075466078753,0.034118638103534694
817,197107,2022-10-12 12:37:42,4组8号电池电压,3.423,-120.8,38.45,49020,0.7309524915235147,0.03411269201707899
818,197177,2022-10-12 12:38:42,4组8号电池电压,3.42,-120.0,38.45,49080,0.7378373457318089,0.034111029849225344
819,197514,2022-10-12 12:39:42,4组8号电池电压,3.423,-120.4,38.45,49140,0.7446855730011981,0.03411104080124876
820,197803,2022-10-12 12:40:42,4组8号电池电压,3.422,-120.8,38.5,49200,0.7515414736992843,0.03410627361368794
821,198058,2022-10-12 12:41:42,4组8号电池电压,3.424,-120.3,38.55,49260,0.7584295982315601,0.03410524671340538
822,198112,2022-10-12 12:42:42,4组8号电池电压,3.425,-119.9,38.55,49320,0.765276429454389,0.03409669584756843
823,198426,2022-10-12 12:43:42,4组8号电池电压,3.427,-120.0,38.55,49380,0.7721085967440536,0.034093238937598275
824,198596,2022-10-12 12:44:42,4组8号电池电压,3.428,-120.3,38.6,49440,0.7789546296771296,0.03409285409444524
825,199025,2022-10-12 12:45:42,4组8号电池电压,3.427,-120.5,38.6,49500,0.7858048879395982,0.034086137823359834
826,199144,2022-10-12 12:46:42,4组8号电池电压,3.428,-120.3,38.6,49560,0.7926738373719324,0.03408379455858528
827,199436,2022-10-12 12:47:42,4组8号电池电压,3.433,-119.8,38.6,49620,0.7995397326202945,0.034083755771730485
828,199677,2022-10-12 12:48:42,4组8号电池电压,3.431,-119.8,38.6,49680,0.806364295034807,0.03407743599351727
829,199878,2022-10-12 12:49:42,4组8号电池电压,3.433,-120.2,38.55,49740,0.8131977810086582,0.034076480012154936
830,200201,2022-10-12 12:50:42,4组8号电池电压,3.432,-120.4,38.55,49800,0.8200403382495585,0.03406462650985
831,200346,2022-10-12 12:51:42,4组8号电池电压,3.438,-119.5,38.5,49860,0.8269047347698063,0.034060708857061105
832,200555,2022-10-12 12:52:42,4组8号电池电压,3.434,-120.0,38.45,49920,0.8337220948572447,0.03406015738981184
833,200755,2022-10-12 12:53:42,4组8号电池电压,3.441,-119.9,38.75,49980,0.8405622784709897,0.03405262638593112
834,201011,2022-10-12 12:54:42,4组8号电池电压,3.446,-119.6,38.8,50040,0.8474031075907897,0.03404987330416753
835,201337,2022-10-12 12:55:42,4组8号电池电压,3.441,-119.3,38.8,50100,0.8542301083442969,0.034049759172429014
836,201505,2022-10-12 12:56:42,4组8号电池电压,3.446,-119.2,38.9,50160,0.8610345294529169,0.03404270524432339
837,201950,2022-10-12 12:57:42,4组8号电池电压,3.448,-119.3,38.95,50220,0.867837257085168,0.034040520516555886
838,202179,2022-10-12 12:58:42,4组8号电池电压,3.456,-119.9,39.0,50280,0.8746493103574802,0.03404054883164955
839,202208,2022-10-12 12:59:42,4组8号电池电压,3.459,-119.1,38.85,50340,0.8814951048794735,0.03403585951337113
840,202555,2022-10-12 13:00:42,4组8号电池电压,3.369,0.2,38.45,50400,0.8882859882203022,0.03403461957679871
841,202879,2022-10-12 13:01:42,4组8号电池电压,3.359,0.2,38.6,50460,0.8882820757242249,0.03403334780745659
842,203085,2022-10-12 13:02:42,4组8号电池电压,3.356,0.2,38.4,50520,0.8882775190573788,0.034032070178303175
843,203196,2022-10-12 13:03:42,4组8号电池电压,3.353,0.2,38.2,50580,0.8882723151980225,0.03403078561572382
844,203472,2022-10-12 13:04:42,4组8号电池电压,3.351,0.2,36.85,50640,0.8882667254935664,0.034029495653082636
845,203748,2022-10-12 13:05:42,4组8号电池电压,3.349,0.2,36.6,50700,0.888260713465787,0.03402819715258745
846,204042,2022-10-12 13:06:42,4组8号电池电压,3.349,0.2,36.85,50760,0.888254712150242,0.03402688823375808
847,204193,2022-10-12 13:07:42,4组8号电池电压,3.348,0.3,36.65,50820,0.8882485189127445,0.0340255699242367
848,204430,2022-10-12 13:08:42,4组8号电池电压,3.347,0.3,36.65,50880,0.8882364781963531,0.03402423187287952
849,204627,2022-10-12 13:09:42,4组8号电池电压,3.346,0.2,36.85,50940,0.8882242267156982,0.034022873152936915
850,204868,2022-10-12 13:10:42,4组8号电池电压,3.345,0.3,36.05,51000,0.8882174572887752,0.03402150540188881
851,205260,2022-10-12 13:11:42,4组8号电池电压,3.346,0.3,36.15,51060,0.8882052967941209,0.034020116352594804
852,205547,2022-10-12 13:12:42,4组8号电池电压,3.345,0.3,36.0,51120,0.8881929430153253,0.03401870697117877
853,205607,2022-10-12 13:13:42,4组8号电池电压,3.346,0.3,35.95,51180,0.8881808609590308,0.03401727653036145
854,206042,2022-10-12 13:14:42,4组8号电池电压,3.345,0.3,35.9,51240,0.8881685779654162,0.03401582536272794
855,206074,2022-10-12 13:15:42,4组8号电池电压,3.345,0.3,36.0,51300,0.8881563241857182,0.034014352565576784
856,206453,2022-10-12 13:16:42,4组8号电池电压,3.345,0.3,36.0,51360,0.8881441037522728,0.03401285831478046
857,206679,2022-10-12 13:17:42,4组8号电池电压,3.344,0.3,36.0,51420,0.888131673879643,0.03401134252489235
858,206887,2022-10-12 13:18:42,4组8号电池电压,3.345,0.3,36.35,51480,0.8881195056283374,0.03400980365024042
859,207174,2022-10-12 13:19:42,4组8号电池电压,3.344,0.3,36.4,51540,0.8881071221252665,0.03400824287125392
860,207485,2022-10-12 13:20:42,4组8号电池电压,3.343,0.3,36.35,51600,0.8880945247876908,0.03400665995164464
861,207698,2022-10-12 13:21:42,4组8号电池电压,3.343,0.3,36.35,51660,0.8880819581490837,0.03400505420172126
862,207964,2022-10-12 13:22:42,4组8号电池电压,3.344,0.4,36.35,51720,0.8880696829418881,0.03400342552569612
863,208117,2022-10-12 13:23:42,4组8号电池电压,3.344,0.3,36.4,51780,0.8880517890571341,0.03400176357738106
864,208338,2022-10-12 13:24:42,4组8号电池电压,3.344,0.4,36.75,51840,0.8880395746610508,0.03400007781471837
865,208482,2022-10-12 13:25:42,4组8号电池电压,3.343,0.4,36.7,51900,0.8880214963099481,0.03399835866345428
866,208945,2022-10-12 13:26:42,4组8号电池电压,3.344,0.4,36.7,51960,0.888003722743867,0.03399660527694724
867,208954,2022-10-12 13:27:42,4组8号电池电压,3.343,0.4,36.7,52020,0.8879857322448454,0.03399481792669509
868,209335,2022-10-12 13:28:42,4组8号电池电压,3.344,0.4,36.7,52080,0.8879680511865524,0.033992995881744384
869,209545,2022-10-12 13:29:42,4组8号电池电压,3.344,0.4,36.7,52140,0.8879504158226063,0.03399113943791831
870,209748,2022-10-12 13:30:42,4组8号电池电压,3.343,0.4,36.45,52200,0.8879325679046073,0.03398924935376488
871,210029,2022-10-12 13:31:42,4组8号电池电压,3.343,0.4,36.05,52260,0.8879147836910507,0.033987325545693337
872,210385,2022-10-12 13:32:42,4组8号电池电压,3.343,0.4,36.1,52320,0.8878970405693244,0.03398536607989841
873,210465,2022-10-12 13:33:42,4组8号电池电压,3.343,0.3,36.05,52380,0.8878793329932584,0.03398337114318209
874,210771,2022-10-12 13:34:42,4组8号电池电压,3.343,0.3,36.05,52440,0.8878673048272573,0.03398135194859181
875,210885,2022-10-12 13:35:42,4组8号电池电压,3.343,0.4,36.05,52500,0.8878553163997199,0.0339793083820409
876,211149,2022-10-12 13:36:42,4组8号电池电压,3.343,0.3,36.1,52560,0.8878377078523645,0.033977228391306936
877,211593,2022-10-12 13:37:42,4组8号电池电压,3.343,0.4,36.15,52620,0.8878257866266921,0.03397512365609547
878,211740,2022-10-12 13:38:42,4组8号电池电压,3.343,0.4,36.0,52680,0.8878082660796799,0.033972983036868354
879,211981,2022-10-12 13:39:42,4组8号电池电压,3.343,0.4,36.0,52740,0.8877907883827167,0.0339708057184856
880,212258,2022-10-12 13:40:42,4组8号电池电压,3.343,0.4,36.0,52800,0.8877733534029625,0.03396859150145028
881,212379,2022-10-12 13:41:42,4组8号电池电压,3.343,0.4,36.05,52860,0.8877559583400688,0.03396633994489469
882,212564,2022-10-12 13:42:42,4组8号电池电压,3.343,0.4,36.1,52920,0.8877386030506721,0.033964050838199665
883,212993,2022-10-12 13:43:42,4组8号电池电压,3.343,0.4,36.0,52980,0.8877212954552366,0.03396172473602831
884,213153,2022-10-12 13:44:42,4组8号电池电压,3.343,0.4,35.95,53040,0.8877040327730552,0.0339593612219153
885,213504,2022-10-12 13:45:42,4组8号电池电压,3.343,0.4,35.95,53100,0.8876868121598249,0.033956959860666665
886,213756,2022-10-12 13:46:42,4组8号电池电压,3.343,0.4,35.85,53160,0.8876696390098475,0.03395452100831313
887,213808,2022-10-12 13:47:42,4组8号电池电压,3.343,0.3,35.7,53220,0.8876525043415121,0.03395204479224763
888,214111,2022-10-12 13:48:42,4组8号电池电压,3.343,0.4,35.75,53280,0.887641053000693,0.03394954284258245
889,214265,2022-10-12 13:49:42,4组8号电池电压,3.343,0.4,35.6,53340,0.8876240051130337,0.0339470032349726
890,214605,2022-10-12 13:50:42,4组8号电池电压,3.343,0.3,35.65,53400,0.8876069838776419,0.03394442473632533
891,214835,2022-10-12 13:51:42,4组8号电池电压,3.342,0.3,35.6,53460,0.887595322510815,0.033941820874577706
892,215176,2022-10-12 13:52:42,4组8号电池电压,3.342,0.3,35.6,53520,0.8875836874915245,0.033939190530007865
893,215256,2022-10-12 13:53:42,4组8号电池电压,3.343,0.4,35.45,53580,0.8875724180486879,0.03393653454664536
894,215668,2022-10-12 13:54:42,4组8号电池电压,3.343,0.3,35.3,53640,0.8875555414681969,0.03393384035758196
895,215924,2022-10-12 13:55:42,4组8号电池电压,3.343,0.3,35.35,53700,0.8875443329114708,0.03393112005350029
896,216011,2022-10-12 13:56:42,4组8号电池电压,3.342,0.3,35.3,53760,0.8875328296246626,0.03392837414913953
897,216270,2022-10-12 13:57:42,4组8号电池电压,3.343,0.4,35.3,53820,0.8875216906112678,0.03392560152298876
898,216559,2022-10-12 13:58:42,4组8号电池电压,3.343,0.4,35.3,53880,0.8875049487611159,0.03392278932697002
899,216748,2022-10-12 13:59:42,4组8号电池电压,3.343,0.4,35.3,53940,0.8874882475261487,0.033919937459112016
900,216935,2022-10-12 14:00:42,4组8号电池电压,3.343,0.3,35.3,54000,0.8874715739396088,0.03391704576515932
901,217196,2022-10-12 14:01:42,4组8号电池电压,3.342,0.3,35.3,54060,0.8874602356733794,0.03391412794652633
902,217589,2022-10-12 14:02:42,4组8号电池电压,3.343,0.3,35.3,54120,0.8874492583525739,0.03391118308728633
903,217840,2022-10-12 14:03:42,4组8号电池电压,3.343,0.4,35.3,54180,0.8874383200764924,0.03390821197011827
904,218072,2022-10-12 14:04:42,4组8号电池电压,3.342,0.4,35.35,54240,0.8874214368035125,0.033905200174866076
905,218322,2022-10-12 14:05:42,4组8号电池电压,3.342,0.3,35.25,54300,0.887404585074317,0.03390214782039089
906,218533,2022-10-12 14:06:42,4组8号电池电压,3.343,0.3,35.25,54360,0.8873937435843849,0.03389906827555158
907,218618,2022-10-12 14:07:42,4组8号电池电压,3.342,0.3,35.2,54420,0.8873825862468057,0.03389596266911852
908,218920,2022-10-12 14:08:42,4组8号电池电压,3.342,0.4,35.25,54480,0.8873714642957503,0.03389282937485991
909,219224,2022-10-12 14:09:42,4组8号电池电压,3.342,0.4,35.25,54540,0.8873547385669224,0.03388965432036087
910,219412,2022-10-12 14:10:42,4组8号电池电压,3.341,0.3,35.25,54600,0.8873376870215427,0.03388643741715892
911,219644,2022-10-12 14:11:42,4组8号电池电压,3.342,0.4,35.3,54660,0.8873266634880143,0.03388319180305269
912,219809,2022-10-12 14:12:42,4组8号电池电压,3.343,0.4,35.3,54720,0.8873103901091683,0.03387990401776643
913,220197,2022-10-12 14:13:42,4组8号电池电压,3.342,0.4,35.25,54780,0.8872938027623424,0.03387657530194975
914,220424,2022-10-12 14:14:42,4组8号电池电压,3.343,0.4,35.25,54840,0.8872776114580604,0.03387320421038869
915,220687,2022-10-12 14:15:42,4组8号电池电压,3.343,0.4,35.25,54900,0.8872614589580547,0.03386979154950127
916,220978,2022-10-12 14:16:42,4组8号电池电压,3.343,0.4,35.25,54960,0.8872453451320904,0.03386633719648842
917,221175,2022-10-12 14:17:42,4组8号电池电压,3.343,0.3,35.25,55020,0.8872292557356868,0.033862841030739936
918,221298,2022-10-12 14:18:42,4组8号电池电压,3.342,0.4,35.25,55080,0.8872184792113552,0.03385931809342606
919,221624,2022-10-12 14:19:42,4组8号电池电压,3.342,0.3,35.15,55140,0.8872020915144976,0.03385575296086403
920,221759,2022-10-12 14:20:42,4组8号电池电压,3.342,0.4,35.15,55200,0.8871913817399844,0.033852160036849016
921,222101,2022-10-12 14:21:42,4组8号电池电压,3.341,0.4,35.15,55260,0.8871746970655229,0.03384852387250696
922,222207,2022-10-12 14:22:42,4组8号电池电压,3.343,0.3,35.15,55320,0.8871587815842675,0.033844843395395716
923,222611,2022-10-12 14:23:42,4组8号电池电压,3.343,0.4,35.1,55380,0.8871485470997987,0.033841136507168565
924,222719,2022-10-12 14:24:42,4组8号电池电压,3.341,0.4,34.6,55440,0.8871319906268174,0.03383739169417963
925,222952,2022-10-12 14:25:42,4组8号电池电压,3.342,0.3,34.55,55500,0.8871158370391897,0.03383360286298921
926,223217,2022-10-12 14:26:42,4组8号电池电压,3.343,0.4,34.55,55560,0.8871057390427901,0.03382978621071886
927,223408,2022-10-12 14:27:42,4组8号电池电压,3.341,0.4,34.55,55620,0.887089276444272,0.03382592693600692
928,223705,2022-10-12 14:28:42,4组8号电池电压,3.342,0.4,34.55,55680,0.8870732338548438,0.033822022863819676
929,224116,2022-10-12 14:29:42,4组8号电池电压,3.342,0.4,34.55,55740,0.8870572273141202,0.03381807495728832
930,224222,2022-10-12 14:30:42,4组8号电池电压,3.342,0.4,34.45,55800,0.8870412638588157,0.033814084098859026
931,224603,2022-10-12 14:31:42,4组8号电池电压,3.342,0.4,33.95,55860,0.8870253726814478,0.03381005424091954
932,224770,2022-10-12 14:32:42,4组8号电池电压,3.342,0.3,33.95,55920,0.8870095005024772,0.033805980431725335
933,225075,2022-10-12 14:33:42,4组8号电池电压,3.342,0.4,33.95,55980,0.8869992998118104,0.03380187881180925
934,225303,2022-10-12 14:34:42,4组8号电池电压,3.343,0.4,33.95,56040,0.8869838989529836,0.03379773299886091
935,225386,2022-10-12 14:35:42,4组8号电池电压,3.341,0.4,33.9,56100,0.8869677411927382,0.03379354465433013
936,225741,2022-10-12 14:36:42,4组8号电池电压,3.342,0.4,33.9,56160,0.8869520182505937,0.03378931086357463
937,225858,2022-10-12 14:37:42,4组8号电池电压,3.343,0.3,33.85,56220,0.8869367196455049,0.03378503323259597
938,226227,2022-10-12 14:38:42,4组8号电池电压,3.342,0.4,33.85,56280,0.8869266877485038,0.033780728947879
939,226412,2022-10-12 14:39:42,4组8号电池电压,3.342,0.3,33.85,56340,0.8869110422525655,0.033776380075265115
940,226626,2022-10-12 14:40:42,4组8号电池电压,3.341,0.3,33.85,56400,0.8869006420856923,0.033772003355241026
941,226865,2022-10-12 14:41:42,4组8号电池电压,3.342,0.3,33.8,56460,0.8868906750510516,0.033767598045264996
942,227155,2022-10-12 14:42:42,4组8号电池电压,3.343,0.4,33.75,56520,0.8868811604706142,0.03376316537296832
943,227322,2022-10-12 14:43:42,4组8号电池电压,3.341,0.3,33.75,56580,0.8868652100559752,0.03375868913377684
944,227529,2022-10-12 14:44:42,4组8号电池电压,3.342,0.4,33.75,56640,0.8868553415332823,0.03375418383561993
945,227962,2022-10-12 14:45:42,4组8号电池电压,3.342,0.4,33.75,56700,0.8868398774860736,0.03374963361399068
946,228160,2022-10-12 14:46:42,4组8号电池电压,3.341,0.3,33.75,56760,0.8868240126529294,0.03374503848051172
947,228428,2022-10-12 14:47:42,4组8号电池电压,3.341,0.4,33.65,56820,0.8868138236832077,0.03374041544117025
948,228515,2022-10-12 14:48:42,4组8号电池电压,3.342,0.4,33.65,56880,0.8867984589413418,0.03373574603568672
949,228876,2022-10-12 14:49:42,4组8号电池电压,3.342,0.4,33.65,56940,0.8867831282113191,0.03373103155864285
950,229035,2022-10-12 14:50:42,4组8号电池电压,3.342,0.4,33.65,57000,0.8867678313707941,0.03372627193927589
951,229378,2022-10-12 14:51:42,4组8号电池电压,3.342,0.4,33.65,57060,0.8867525682988306,0.03372146710871961
952,229449,2022-10-12 14:52:42,4组8号电池电压,3.342,0.4,33.6,57120,0.8867373428700329,0.03371661762418141
953,229783,2022-10-12 14:53:42,4组8号电池电压,3.341,0.4,33.55,57180,0.8867217249880223,0.033711723446369427
954,229963,2022-10-12 14:54:42,4组8号电池电压,3.341,0.4,33.55,57240,0.8867061395302648,0.033706782551571515
955,230343,2022-10-12 14:55:42,4组8号电池电压,3.341,0.4,33.55,57300,0.8866905863838433,0.033701794864303546
956,230623,2022-10-12 14:56:42,4组8号电池电压,3.341,0.4,33.55,57360,0.8866750654358616,0.03369676031101216
957,230739,2022-10-12 14:57:42,4组8号电池电压,3.341,0.4,33.55,57420,0.8866595765734455,0.03369167882006546
958,231054,2022-10-12 14:58:42,4组8号电池电压,3.341,0.4,33.5,57480,0.8866441238059404,0.03368655098799253
959,231345,2022-10-12 14:59:42,4组8号电池电压,3.342,0.4,33.45,57540,0.8866291488749682,0.03368137677406162
960,231471,2022-10-12 15:00:42,4组8号电池电压,3.341,0.3,33.45,57600,0.886613742969121,0.03367615688148415
961,231787,2022-10-12 15:01:42,4组8号电池电压,3.278,131.9,33.55,57660,0.886601955520315,0.03367090666826157
962,231859,2022-10-12 15:02:42,4组8号电池电压,3.258,132.6,33.85,57720,0.8791453253846041,0.033670629358740725
963,232164,2022-10-12 15:03:42,4组8号电池电压,3.26,132.9,35.1,57780,0.8716620172876836,0.033667023455332526
964,232531,2022-10-12 15:04:42,4组8号电池电压,3.259,132.8,35.3,57840,0.8641392736366359,0.03366678328415875
965,232675,2022-10-12 15:05:42,4组8号电池电压,3.259,132.1,35.4,57900,0.8566445688460639,0.033662480775773745
966,232888,2022-10-12 15:06:42,4组8号电池电压,3.258,132.1,35.55,57960,0.8491646388277131,0.03366230054096002
967,233255,2022-10-12 15:07:42,4组8号电池电压,3.262,132.2,35.6,58020,0.8417086438367314,0.03365813635041606
968,233447,2022-10-12 15:08:42,4组8号电池电压,3.26,132.8,35.7,58080,0.8342219027039081,0.0336579872072357
969,233534,2022-10-12 15:09:42,4组8号电池电压,3.264,133.1,35.8,58140,0.8267267154749788,0.03365361816446077
970,233821,2022-10-12 15:10:42,4组8号电池电压,3.263,133.4,35.9,58200,0.8191891776791276,0.03365340676330689
971,234202,2022-10-12 15:11:42,4组8号电池电压,3.264,133.4,35.85,58260,0.8116571533219871,0.033649712119104
972,234432,2022-10-12 15:12:42,4组8号电池电压,3.26,132.5,35.95,58320,0.8041036205615966,0.03364937641114748
973,234559,2022-10-12 15:13:42,4组8号电池电压,3.257,132.7,35.95,58380,0.7966221615937944,0.033644745020604175
974,234893,2022-10-12 15:14:42,4组8号电池电压,3.261,133.5,36.5,58440,0.7891041614022012,0.033644517694470674
975,235172,2022-10-12 15:15:42,4组8号电池电压,3.26,132.5,36.45,58500,0.781565839404381,0.03363949579118727
976,235339,2022-10-12 15:16:42,4组8号电池电压,3.263,133.6,36.45,58560,0.7740599036041065,0.03363924716153019
977,235539,2022-10-12 15:17:42,4组8号电池电压,3.263,132.6,36.55,58620,0.7665154255182922,0.03363459853797669
978,235847,2022-10-12 15:18:42,4组8号电池电压,3.258,133.5,36.45,58680,0.7590051849591145,0.03363418454011492
979,236140,2022-10-12 15:19:42,4组8号电池电压,3.261,132.9,36.45,58740,0.7514670412317088,0.033629248024722815
980,236285,2022-10-12 15:20:42,4组8号电池电压,3.259,133.6,36.35,58800,0.7439396258155301,0.03362891015703535
981,236589,2022-10-12 15:21:42,4组8号电池电压,3.257,133.3,36.25,58860,0.7363944588766071,0.033624239862908994
982,236708,2022-10-12 15:22:42,4组8号电池电压,3.258,133.6,36.3,58920,0.7288441564175073,0.03362393523632866
983,236938,2022-10-12 15:23:42,4组8号电池电压,3.254,133.5,36.1,58980,0.7213025259710326,0.0336179641169128
984,237214,2022-10-12 15:24:42,4组8号电池电压,3.252,133.4,36.15,59040,0.7137433348186487,0.033617421751182736
985,237438,2022-10-12 15:25:42,4组8号电池电压,3.251,133.1,35.9,59100,0.706207787157964,0.03361324898932601
986,237866,2022-10-12 15:26:42,4组8号电池电压,3.254,133.2,35.9,59160,0.6986743431041624,0.03361254072817972
987,237980,2022-10-12 15:27:42,4组8号电池电压,3.251,133.3,35.8,59220,0.6911497496813038,0.033608757559415524
